id,created_at,content,post_time_of_day,post_day_of_week,sentiment_score,emotion_label,location,geolocation,account,reblogs_count,favourites_count,url
114112169163773605,2025-03-05T22:25:18+00:00,"@ adavid i love how the LNP are trying to make comparisons between when they got tariff exemptions from Trump, but Albanese obviously won't. What they don't mention is it was Malcolm that did it, but they hated him and kicked him out. # auspol",Evening,Wednesday,-0.08,negative,Adelaide,"-34.928497,138.600739",InsurgoFormica@aus.social,1,1,https://aus.social/@InsurgoFormica/114112169132312749
114112140926710226,2025-03-05T22:17:53+00:00,# USPol # auspol # TrumpCoup # Ukraine # RESIST # Resistance,Evening,Wednesday,0.0,neutral,Melbourne,"-37.813629,144.963058",John@fairdinkum.one,6,0,https://fairdinkum.one/@John/114112139975577239
114112136145999518,2025-03-05T22:16:54+00:00,It looks like the RBA may have failed in its attempt to drive the economy into a recession/depression. No problems they will just wait and try again. # auspol https://www. theguardian.com/business/grogo nomics/2025/mar/06/rba-interest-rates-australia-inflation-data-gdp-growth,Evening,Wednesday,-0.16666666666666666,negative,Sydney,"-33.868820,151.209296",Old_IT_geek@techhub.social,1,0,https://techhub.social/@Old_IT_geek/114112136111833621
114112113251829970,2025-03-05T22:11:05.603000+00:00,"$52,750 in Federal political donations from Garraway, Allan. {310} ( https:// politicalgadgets.com/ ) # auspol",Evening,Wednesday,0.0,neutral,Canberra,"-35.280937,149.130009",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/114112113251829970
114112093771452237,2025-03-05T22:06:07+00:00,@ PBSNewsHour @ world-PBSNewsHour We are watching a heavily armed “first” world country starving a million people locked in a 42 kilometre Ghetto. And we are not allowed to name or shame the people doing this!! # auspol,Evening,Wednesday,0.038125,positive,Melbourne,"-37.813629,144.963058",Old_IT_geek@techhub.social,2,1,https://techhub.social/@Old_IT_geek/114112093721785415
114112070800125674,2025-03-05T22:00:16+00:00,"The Queensland premier, David Crisafulli, said there were three major threats anticipated from the storm: a storm surge and erosion, damaging winds and finally flooding rain. https://www. theguardian.com/australia-news /2025/mar/05/cyclone-alfred-update-brisbane-schools-and-public-transport-shut-as-queensland-prepares-for-storm-to-hit The prime minister, Anthony Albanese, who travelled to the Queensland capital, said the Australian defence force had been engaged, on request from the state government. # auspol # Queensland # cyclone # cyclonealfred # alfie",Evening,Wednesday,0.006944444444444444,positive,Melbourne,"-37.813629,144.963058",drrimmer@aus.social,6,0,https://aus.social/@drrimmer/114112070735269011
114112041389281487,2025-03-05T21:52:42+00:00,"Curtis Yarvin. (See wiki link below, first three paras) Hes the man behind Peter Thiel, Trump, Vance, Steve Bannon &co and the Trump/MAGA movement. Pure evil. This is not fascism modelled on 1930s - its called the Dark Enlightenment/neo-feudalism. https:// en.m.wikipedia.org/wiki/Curtis _Yarvin The book 👇 summarising/critique-ing Yarvin's ""philosophy"" makes for very chilling reading. The screen shots below are just one small part. I would put a Content Warning on this but we must MUST inform ourselves about what their agenda is. # uspolitics # uspol # ukpolitics # ukpol # auspol # AusPolitics # canpol # canpolitics # eupol # eupolitics # AustralianElection # AusGov # fascism # neofeudalism # darkenlightenment # maga # autocracy # oligarchy # techbros # racism # lgbtqplus # misogyny",Evening,Wednesday,-0.06619047619047619,negative,Gold Coast,"-28.016667,153.400000",Godfrey642@aus.social,22,0,https://aus.social/@Godfrey642/114112040986378188
114112024193337014,2025-03-05T21:48:10+00:00,"# RussianAsset # Trump # lifting # US # sanctions on # Russia — a ‘huge win’ for # Putin , ‘chaos’ for global economy # USPol # auspol # Ukraine https:// kyivindependent.com/trump-lift ing-us-sanctions-on-russia-a-huge-win-for-putin-chaos-for-global-economy/",Evening,Wednesday,0.08571428571428573,positive,Adelaide,"-34.928497,138.600739",John@fairdinkum.one,2,0,https://fairdinkum.one/@John/114112023157365938
114112010828864166,2025-03-05T21:45:02+00:00,Clive Palmer paying Channel 9 to broadcast his new Party's ads featuring Tucker Carlson. I see the funding and mainstreaming of these reactionary freaks and I don't know if we're gonna make it as a country # auspol,Evening,Wednesday,0.06818181818181818,positive,Canberra,"-35.280937,149.130009",BestPreston@aus.social,2,0,https://aus.social/@BestPreston/114112010841042520
114111994549931297,2025-03-05T21:40:53+00:00,"Just a thought. Could # Tasmania reduce some of the bed block at its public # hospitals , by adopting the UK system of # hospices ? Thoughts ? # auspol",Evening,Wednesday,0.0,neutral,Perth,"-31.950527,115.860458",VacuousNess@mas.to,0,0,https://mas.to/@VacuousNess/114111994518685110
114111948403505199,2025-03-05T21:29:09+00:00,I'm so interested in doing research into why Australian terrorism cases are primarily brought against teenagers. # AusPol # Australia # policing # Criminology # CriminalJustice # university # Academia,Evening,Wednesday,0.065,positive,Hobart,"-42.882137,147.327195",aby@aus.social,2,0,https://aus.social/@aby/114111948353284086
114111940862622614,2025-03-05T21:27:14+00:00,"# TheConversation # auspol Dutton’s Dickensian working-from-home ban Read more… https:// independentaustralia.net/life/ life-display/duttons-dickensian-working-from-home-ban,19497?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed",Evening,Wednesday,0.0,neutral,Melbourne,"-37.813629,144.963058",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/114111940831072140
114111922276141926,2025-03-05T21:22:30+00:00,"“Give me your rare earths, your iron ore, Your brightest minds lured from afar, The riches of your land, mined and bled dry. Send these, the gifted, the bold, the best— I will take all, but I will not save you.” New wording for Statue of Liberty. # auspol https://www. theguardian.com/technology/202 5/mar/06/google-microsoft-meta-and-amazon-among-tech-companies-making-27bn-from-australians",Evening,Wednesday,0.22666666666666666,positive,Hobart,"-42.882137,147.327195",Gracchus@aus.social,5,0,https://aus.social/@Gracchus/114111922238460145
114111901666018572,2025-03-05T21:17:15+00:00,What is an American with TDS to do? https:// johnmenadue.com/what-is-an-ame rican-with-tds-to-do/ # Auspol,Evening,Wednesday,0.0,neutral,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/114111901562545928
114111883911640924,2025-03-05T21:12:19+00:00,"Trump Drops The Mask: ""Putin Decides If We Help Ukraine"" # TraitorTrump # PutinsPuppet # TrumpCoup # USPol # auspol # RESIST # Ukraine # RussianInvaders https:// youtu.be/0j-aoi6DdW8?si=y8f0aY Eo2zQFcJpK",Evening,Wednesday,0.0,neutral,Hobart,"-42.882137,147.327195",John@fairdinkum.one,2,0,https://fairdinkum.one/@John/114111882169283974
114111881007629456,2025-03-05T21:12:00+00:00,"Google, Microsoft, Meta and Amazon among tech companies making $27bn from Australians https://www. theguardian.com/technology/202 5/mar/06/google-microsoft-meta-and-amazon-among-tech-companies-making-27bn-from-australians A major hurdle for any proposed tax on US tech companies, however, will be the Trump administration. # auslaw # auspol # tax # trade",Evening,Wednesday,0.010416666666666666,positive,Perth,"-31.950527,115.860458",drrimmer@aus.social,6,0,https://aus.social/@drrimmer/114111880953232404
114111877264210593,2025-03-05T21:11:04.726000+00:00,"Madeleine King (Rep, Brand) is 32.77% Barnaby Joyce. {32} ( https:// politicalgadgets.com/HowPolsVo te/voteslikejoycep/ ) # auspol # votes_like",Evening,Wednesday,0.0,neutral,Sydney,"-33.868820,151.209296",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/114111877264210593
114111842362974556,2025-03-05T21:02:11+00:00,Reading al Nakba https:// johnmenadue.com/reading-al-nak ba/ # Auspol,Evening,Wednesday,0.0,neutral,Canberra,"-35.280937,149.130009",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/114111842296813143
114111824632274062,2025-03-05T20:57:41+00:00,Dealing with bullies. Well said Malcolm https:// youtu.be/Y8w8s1v4hto?si=aSpg_a -ObLBggg-t # auspol # uspol,Evening,Wednesday,0.0,neutral,Adelaide,"-34.928497,138.600739",adavid@aus.social,3,0,https://aus.social/@adavid/114111824601313123
114111817307094192,2025-03-05T20:55:48+00:00,"# AusPol Terrible to hear about Peter Dutton. Nothing has happened, just always terrible to hear about him.",Evening,Wednesday,-0.5,negative,Sydney,"-33.868820,151.209296",mathi_gwithyas@ohai.social,38,2,https://ohai.social/@mathi_gwithyas/114111817245742575
114111781508278717,2025-03-05T20:46:42+00:00,"I know whose products I’m going to boycott & who I will support. I will support local first & foremost but if need something from elsewhere, I will support Canada 🍁 🇨🇦 # AusPol Consumer resistance is rising in the age of Trump. History shows how boycotts can be effective https:// theconversation.com/consumer-r esistance-is-rising-in-the-age-of-trump-history-shows-how-boycotts-can-be-effective-251448",Evening,Wednesday,0.0625,positive,Adelaide,"-34.928497,138.600739",feather1952@aus.social,3,0,https://aus.social/@feather1952/114111781462251186
114111778617572282,2025-03-05T20:45:59+00:00,"Yet again, men actively excluded from any domestic violence funding. There's literally nothing out there, except suicide, for male victims of domestic violence. I should know, I'm a survivor. I was literally told to ""start your own DV support"" when I asked a DV support service why they exclude men. I suppose the sexist attitude is that men can deal with DV, women can't # auspol",Evening,Wednesday,0.07777777777777778,positive,Melbourne,"-37.813629,144.963058",sortius@mastodon.social,1,0,https://mastodon.social/@sortius/114111778635510491
114111717154535798,2025-03-05T20:30:14+00:00,"Busting a myth: Australian Jews not united on Gaza https:// independentaustralia.net/polit ics/politics-display/busting-a-myth-australian-jews-not-united-on-gaza,19494?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Evening,Wednesday,0.0,neutral,Gold Coast,"-28.016667,153.400000",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/114111716678384862
114111686863849755,2025-03-05T20:22:38+00:00,Time for those Brisbane Greens door knockers who helped clean up after the last floods and subsequently did very well in the election to get their mops and buckets ready? # auspol # FloodCast,Evening,Wednesday,0.10952380952380951,positive,Sydney,"-33.868820,151.209296",greg@aus.social,2,0,https://aus.social/@greg/114111686806383178
114111641353585237,2025-03-05T20:11:04.967000+00:00,Parliament is not sitting today. There are committees today. {36} ( https:// politicalgadgets.com/ ) # auspol,Evening,Wednesday,0.0,neutral,Perth,"-31.950527,115.860458",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/114111641353585237
114111510738268091,2025-03-05T19:37:51+00:00,# TheConversation # Energy # Environment # auspol Hot frogs and sizzling salamanders: climate change is pushing amphibians to their limits Read more… https:// theconversation.com/hot-frogs- and-sizzling-salamanders-climate-change-is-pushing-amphibians-to-their-limits-250653,Evening,Wednesday,0.041666666666666664,positive,Hobart,"-42.882137,147.327195",Alpha1Nine@aus.social,1,0,https://aus.social/@Alpha1Nine/114111510705453176
114111421418180144,2025-03-05T19:15:08+00:00,"An election looms, but there’s no sign of the political boldness needed to fix our healthcare system https:// johnmenadue.com/an-election-lo oms-but-theres-no-sign-of-the-political-boldness-needed-to-fix-our-healthcare-system/ # Auspol",Evening,Wednesday,0.0,neutral,Perth,"-31.950527,115.860458",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/114111421368273740
114110847578858803,2025-03-05T16:49:07+00:00,"ABC News continues to falsify Australia’s strong economic recovery https:// independentaustralia.net/busin ess/business-display/abc-news-continues-to-falsify-australias-strong-economic-recovery,19486?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Afternoon,Wednesday,0.15833333333333333,positive,Sydney,"-33.868820,151.209296",IndyMediaAus@mastodon.social,2,0,https://mastodon.social/@IndyMediaAus/114110847189797630
114110800383378559,2025-03-05T16:37:11+00:00,Pay a fortune in premiums or risk losing everything – the brutal reality of Australia’s insurance crisis https:// australiainstitute.org.au/post /pay-a-fortune-in-premiums-or-risk-losing-everything-the-brutal-reality-of-australias-insurance-crisis/?utm_source=rss&utm_medium=rss&utm_campaign=pay-a-fortune-in-premiums-or-risk-losing-everything-the-brutal-reality-of-australias-insurance-crisis # Auspol,Afternoon,Wednesday,-0.2916666666666667,negative,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/114110800309020689
114110640843241645,2025-03-05T15:56:37+00:00,"The best case worst case about the cyclone is, if I do flood I won’t have to do the final clean following my eviction. Jokes on you horrid lying RE and owner. Maybe ya should have done all those repairs nine plus years ago… # auspol # disabled # HousingCrisis # TCAlfred # FallacialDichotomy",Afternoon,Wednesday,0.03666666666666667,positive,Adelaide,"-34.928497,138.600739",wakehamAMR@mastodon.social,2,0,https://mastodon.social/@wakehamAMR/114110640791262055
114110413778965303,2025-03-05T14:58:15+00:00,Big private health insurers make huge profits… but they want you to pay more https:// australiainstitute.org.au/post /big-private-health-insurers-make-huge-profits-but-they-want-you-to-pay-more/?utm_source=rss&utm_medium=rss&utm_campaign=big-private-health-insurers-make-huge-profits-but-they-want-you-to-pay-more # Auspol,Afternoon,Wednesday,0.18000000000000002,positive,Gold Coast,"-28.016667,153.400000",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/114110411246061192
114110238349503799,2025-03-05T14:14:14+00:00,Safety grants. Dutton promising Morrison-era electoral bribery https:// michaelwest.com.au/safety-gran ts-dutton-promises-return-to-electoral-bribery/ # Auspol,Afternoon,Wednesday,0.06666666666666667,positive,Hobart,"-42.882137,147.327195",IndyMediaAus@mastodon.social,2,0,https://mastodon.social/@IndyMediaAus/114110238207102804
114110112211721370,2025-03-05T13:42:11+00:00,"ABC News continues to falsify Australia’s strong economic recovery https:// independentaustralia.net/busin ess/business-display/abc-news-continues-to-falsify-australias-strong-economic-recovery,19486?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Afternoon,Wednesday,0.15833333333333333,positive,Hobart,"-42.882137,147.327195",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/114110112159310390
114110002553943986,2025-03-05T13:14:17+00:00,Big private health insurers make huge profits… but they want you to pay more https:// australiainstitute.org.au/post /big-private-health-insurers-make-huge-profits-but-they-want-you-to-pay-more/?utm_source=rss&utm_medium=rss&utm_campaign=big-private-health-insurers-make-huge-profits-but-they-want-you-to-pay-more # Auspol,Afternoon,Wednesday,0.18000000000000002,positive,Canberra,"-35.280937,149.130009",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/114110002487106308
114109905626573228,2025-03-05T12:49:39+00:00,In Nazi occupied Warsaw they used depriving people of food as a weapon. I thought we said never again. # auspol https://www. bbc.com/news/articles/c1jpw5p5 e6go,Afternoon,Wednesday,0.0,neutral,Brisbane,"-27.469770,153.025131",Old_IT_geek@techhub.social,1,0,https://techhub.social/@Old_IT_geek/114109905587158125
114109843294212294,2025-03-05T12:33:48+00:00,# AustraliaInstitute # auspol Pay a fortune in premiums or risk losing everything – the brutal reality of Australia’s insurance crisis Read more… https:// australiainstitute.org.au/post /pay-a-fortune-in-premiums-or-risk-losing-everything-the-brutal-reality-of-australias-insurance-crisis/?utm_source=rss&utm_medium=rss&utm_campaign=pay-a-fortune-in-premiums-or-risk-losing-everything-the-brutal-reality-of-australias-insurance-crisis,Afternoon,Wednesday,-0.21875,negative,Gold Coast,"-28.016667,153.400000",Alpha1Nine@aus.social,2,0,https://aus.social/@Alpha1Nine/114109843256094670
114109793321754752,2025-03-05T12:21:05+00:00,Trump could do this to us!! We need full control of Pine Gap before the Seppos decide they want to block our access. This is getting very serious. # auspol https://www. huffingtonpost.co.uk/entry/uk- barred-from-passing-us-military-intel-to-ukraine_uk_67c81913e4b0823da1e81f14,Afternoon,Wednesday,-0.020833333333333343,negative,Brisbane,"-27.469770,153.025131",Old_IT_geek@techhub.social,3,0,https://techhub.social/@Old_IT_geek/114109793272406413
114109774543661779,2025-03-05T12:16:19+00:00,"# TheConversation # Energy # Environment # auspol DNA detectives in Antarctica: probing 6,000 years of penguin poo for clues to the past Read more… https:// theconversation.com/dna-detect ives-in-antarctica-probing-6-000-years-of-penguin-poo-for-clues-to-the-past-249940",Afternoon,Wednesday,-0.041666666666666664,negative,Brisbane,"-27.469770,153.025131",Alpha1Nine@aus.social,1,0,https://aus.social/@Alpha1Nine/114109774504103012
114109612174022822,2025-03-05T11:35:01+00:00,"The economic data currently coming out is so good the Murdoch media, and The Australian in particular, are just pouting if you read their headlines 😂 # auspol",Morning,Wednesday,0.17777777777777778,positive,Melbourne,"-37.813629,144.963058",InsurgoFormica@aus.social,1,0,https://aus.social/@InsurgoFormica/114109612140819777
114109586303464602,2025-03-05T11:28:26+00:00,"@ dgar Importantly, voting for a minor party with no chance of getting in is NOT a wasted vote. Your vote will keep passing on until its counted somewhere. In the mean time, you've sent a message of discontent for the major parties. Even if your minor party goes get in, there's nothing wrong with a minority government that has to negotiate. Parties voting as a bloc is half the problem with Australian politics. EVERY vote in parliament should be a conscience vote, not one mandated by the party. # auspol # democracy",Morning,Wednesday,-0.04305555555555555,negative,Melbourne,"-37.813629,144.963058",Jakra@aus.social,0,0,https://aus.social/@Jakra/114109586251942703
114109479593405065,2025-03-05T11:01:18+00:00,"Europe must stand firm against the unchecked power of U.S. digital giants https:// independentaustralia.net/polit ics/politics-display/europe-must-stand-firm-against-the-unchecked-power-of-us-digital-giants,19490?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Morning,Wednesday,-0.05,negative,Perth,"-31.950527,115.860458",IndyMediaAus@mastodon.social,2,0,https://mastodon.social/@IndyMediaAus/114109479540189371
114109473538852156,2025-03-05T10:59:46+00:00,"@ dgar @ bigjsl huh, didn’t think of that bit… good tip! # auspol # voting # democracy",Morning,Wednesday,0.14583333333333334,positive,Gold Coast,"-28.016667,153.400000",Jakra@aus.social,0,0,https://aus.social/@Jakra/114109473501714474
114109471266786766,2025-03-05T10:59:11+00:00,"If albo was smart and wanted to win Qld he would announce a policy and funding for home solar batteries.  SEQ has a huge uptake of solar panels, but millions won't have any power for the next week or so... low hanging fruit. # auspol",Morning,Wednesday,0.23571428571428574,positive,Hobart,"-42.882137,147.327195",platypusparent@aus.social,4,0,https://aus.social/@platypusparent/114109471230680400
114109451871612080,2025-03-05T10:54:15+00:00,What happens if no party achieves a parliamentary majority? https:// johnmenadue.com/what-happens-i f-no-party-achieves-a-parliamentary-majority/ # Auspol,Morning,Wednesday,0.0,neutral,Darwin,"-12.463440,130.845642",IndyMediaAus@mastodon.social,2,0,https://mastodon.social/@IndyMediaAus/114109451815329356
114109391326089153,2025-03-05T10:38:51+00:00,Glencore's McArthur River Mine fined for breaching NT sacred site laws over 13 years https://www. abc.net.au/news/2025-03-05/mca rthur-river-mine-nt-glencore-fined-sacred-site-works/105012126 # auspol # auslaw # IndigenousIP,Morning,Wednesday,0.0,neutral,Melbourne,"-37.813629,144.963058",drrimmer@aus.social,2,0,https://aus.social/@drrimmer/114109391251830798
114109385673776254,2025-03-05T10:37:25+00:00,"Bedside tables should be bigger. I keep knocking my charging phone or my glasses over the edge. I think this needs the Bedside Table Enlargement Party, for the forthcoming election # auspol",Morning,Wednesday,0.0,neutral,Adelaide,"-34.928497,138.600739",MargaretD@aus.social,1,1,https://aus.social/@MargaretD/114109385645972077
114109379622010772,2025-03-05T10:35:22+00:00,The # ABC violates its charter by: 1. Broadcasting # Trump 's lies live. 2. Failing to fact-check afterwards. Trump isn't a great orator. He' s a BS artist with bluster who could easily be countered and crushed if the media was barely competent/honest. # journalism # SOTU # auspol,Morning,Wednesday,0.13148148148148148,positive,Hobart,"-42.882137,147.327195",mark_melbin@mastodon.online,3,0,https://mastodon.online/@mark_melbin/114109377600596271
114109361411150407,2025-03-05T10:31:12+00:00,@ MaxG Australia REALLY needs a Special Envoy to combat Zionism. # AusPol # zionism # ForeignInterference,Morning,Wednesday,0.09285714285714286,positive,Melbourne,"-37.813629,144.963058",DropBear@theblower.au,0,0,https://theblower.au/@DropBear/114109361219638235
114109355095676380,2025-03-05T10:29:38+00:00,That’s what I’ve been saying all along! # water is a scarce commodity. Ergo nuke plants are not welcome here! “Researchers at ANU have raised the alarm over the potential impact the Coalition’s nuclear push would have on Australia’s water resources. Nuclear plants are very thirsty pieces of kit. An analysis last decade by the pro-nuclear International Atomic Energy Agency found nuclear plants use between 20-83 per cent more water than coal.” (Source: independentaustralia.net) # NuclearPowerGeneration # auspol # LNPbrainfarts,Morning,Wednesday,0.03,positive,Sydney,"-33.868820,151.209296",RaymondPierreL3@aus.social,3,0,https://aus.social/@RaymondPierreL3/114109355061373269
114109322130313026,2025-03-05T10:21:14+00:00,CEPU Tasmania slams gov’t ‘asset leasing’ plans https://www. greenleft.org.au/content/cepu- tasmania-slams-govt-asset-leasing-plans # Auspol,Morning,Wednesday,0.0,neutral,Darwin,"-12.463440,130.845642",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/114109322001320326
114109221623856349,2025-03-05T09:55:42+00:00,"# TheConversation # auspol Trump and Putin's 21st Century power struggle Read more… https:// independentaustralia.net/polit ics/politics-display/trump-and-putins-21st-century-power-struggle,19495?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed",Morning,Wednesday,0.0,neutral,Sydney,"-33.868820,151.209296",Alpha1Nine@aus.social,1,0,https://aus.social/@Alpha1Nine/114109221591605497
