id,created_at,content,post_time_of_day,post_day_of_week,sentiment_score,emotion_label,location,geolocation,account,reblogs_count,favourites_count,url
114287880892592778,2025-04-05T23:11:06.939000+00:00,"$113,139,676 in Federal contracts to the big consultants in 2025. $0 yesterday. {592} ( https:// politicalgadgets.com ) # auspol",Evening,Saturday,0.0,neutral,Brisbane,"-27.469770,153.025131",politicalgadgets,1,1,https://mastodon.au/@politicalgadgets/114287880892592778
114287873938890051,2025-04-05T23:09:20+00:00,"# Auspol # USpol Whites were separated into two (and more) classes in the USA, from the get-go (1619) Sure, the US when finally established (1776) rejected the Divine Right of Kings, but this was performance art to justify replacing a peerage system of privileged land ownership with a capitalist system of privileged landed ownership. many other imported ideas (including a class system, indentured labour and child labour) remained intact. As the US evolved, segmentation of the labour market (which sort of excluded uncoöperative Indigenous people) into *enslaved/ freed/ over-incarcerated* and *white trash* served the dominant class of whites well — it was like having a whole pool of home-grown scab labour on tap to keep the lowest caste in line. By the end of the 1861-65 US Civil War, the illiteracy rate of poor whites was in some places twenty times that of other whites (desperation is a useful thing) on top of which *indentured labour* (Mostly Chinese) helped build things like the transcontinental railway.  Today the US Bureau of Labor Statistics website (if it hasn’t been purged yet) does a fine job of highlighting different wage rates, not just by gender or education but race < All women, Asian Women, Black women, Hispanic women, White not Hispanic Women) — all getting different average rates. it’s obscene, but very real and honest —— In her blog post today, Brenda Elthon mentions US education in 1943 (when the US was involved in World War II) In 1943, a US senator noted <that the Army rejected 800,000 boys who were physically fit because they couldn’t read or write.> ———— universal franchise is a great idea, but it would be nice today if some of the people voting were not just products of vocational education, and in # australia we stopped allocating funding to schools based on whose kiddies have the richest parents (another of milton friedman’s not-great ideas of fairness 🙄) As much as its mesmerising to watch from a distance as the US circles the drain, i’m conscious of just how reliant australian politics is on all the BS the US has re-packaged and marketed so well — economic orthodoxy and neo-liberalism among them. we might be at the other end of the bathtub, but we are in that bathtub and we risk getting caught in the current. the US was never *great* it was all spin, but even trump campaigned on the idea that today it is not as great as it should be… so why is it still considered the gold standard in successful democracies by wannabe australian prime ministers? ffs, # australia . surely we have the capacity to think outside the box or generate an original idea or two? or at least have the sense to not follow the US down the drain? https:// open.substack.com/pub/look/p/p hoto-of-the-day-a44?r=1g2w5q&utm_campaign=post&utm_medium=email",Evening,Saturday,0.14533686067019397,positive,Darwin,"-12.463440,130.845642",maudenificent@aus.social,4,0,https://aus.social/@maudenificent/114287873893540881
114287864024169024,2025-04-05T23:06:45+00:00,Sunday morning politics with The Sunday Shot # TheSundayShot # AusPol https://www. youtube.com/watch?v=EouIzSUnp9 A,Evening,Saturday,0.0,neutral,Brisbane,"-27.469770,153.025131",troberts@theblower.au,1,1,https://theblower.au/@troberts/114287863785414985
114287860911205172,2025-04-05T23:06:01+00:00,"It probably speaks volumes about the era in which Donald Trump is living that he had to hold up a cardboard sign rather than, y'know, use a digital screen. # uspol # auspol # insiders",Evening,Saturday,0.0,neutral,Darwin,"-12.463440,130.845642",joannejacobs@aus.social,0,0,https://aus.social/@joannejacobs/114287860859380496
114287778968494546,2025-04-05T22:45:10+00:00,@ InsurgoFormica it's a tight call with some of the others but right up there # auspol,Evening,Saturday,0.02678571428571428,positive,Melbourne,"-37.813629,144.963058",HardBeingGreen@theblower.au,0,1,https://theblower.au/@HardBeingGreen/114287778861256019
114287739420543293,2025-04-05T22:35:07+00:00,@ InsurgoFormica He is really starting to devolve & flounder - sparks of desperation - because they really have nothing concrete or constructive to offer # AusPol,Evening,Saturday,0.07,positive,Sydney,"-33.868820,151.209296",feather1952@aus.social,1,0,https://aus.social/@feather1952/114287739386549500
114287728924720456,2025-04-05T22:32:27+00:00,"Amazing how you can be in government for a decade,  then all these housing problems occur in two years # auspol",Evening,Saturday,0.0,neutral,Perth,"-31.950527,115.860458",InsurgoFormica@aus.social,4,1,https://aus.social/@InsurgoFormica/114287728902678524
114287720828930075,2025-04-05T22:30:24.568000+00:00,"Welcome to the 6 April 2025 edition of the NSL Weekend Wrap, your weekly round-up of news and views on Australian # secular issues! # auspol # secularism https://www. nsl.org.au/columns/weekend-wra p-for-6-april-2025/",Evening,Saturday,0.0,neutral,Gold Coast,"-28.016667,153.400000",SecularLobby,1,2,https://mastodon.au/@SecularLobby/114287720828930075
114287718301592065,2025-04-05T22:29:44+00:00,@ georgetakei For the life of me I cannot think of a single compelling reason why it should be plugged in again. # tariffs # maga # uspol # auspol,Evening,Saturday,0.03265306122448979,positive,Brisbane,"-27.469770,153.025131",amonkeyinsilk@theblower.au,0,0,https://theblower.au/@amonkeyinsilk/114287718235049537
114287714395211672,2025-04-05T22:28:45+00:00,"There are a lot of reasons why you wouldn't vote coalition at the next election, but the Super for Homes policy would have to be the dumbest policy being offered at this election # auspol",Evening,Saturday,0.1111111111111111,positive,Adelaide,"-34.928497,138.600739",InsurgoFormica@aus.social,6,1,https://aus.social/@InsurgoFormica/114287714368888091
114287646272726297,2025-04-05T22:11:26+00:00,"If you're able, consider a small (or large!) donation to # Climate200 to get their latest ad out there. We need to stop the LNP. # Auspol # Election2025 https://www. climate200.com.au/campaign/chi ldrens-tvc?utm_source=copylink&utm_medium=social&utm_content=sharelink",Evening,Saturday,0.12723214285714285,positive,Adelaide,"-34.928497,138.600739",kaffando@mastodon.social,3,0,https://mastodon.social/@kaffando/114287646229514536
114287644949962168,2025-04-05T22:11:06.742000+00:00,"$462,680 in Federal political donations from John Connolly and Partners. {469} ( https:// politicalgadgets.com/ ) # auspol",Evening,Saturday,0.0,neutral,Melbourne,"-37.813629,144.963058",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/114287644949962168
114287633308783783,2025-04-05T22:08:08+00:00,Omgosh - dutton on the tv talking absolute rubbish & so many lies! # AusPol,Evening,Saturday,0.27499999999999997,positive,Sydney,"-33.868820,151.209296",feather1952@aus.social,3,2,https://aus.social/@feather1952/114287633270915736
114287621385815148,2025-04-05T22:05:06+00:00,Australia’s embrace of independent political candidates shows there’s no such thing as a safe seat https:// johnmenadue.com/post/2025/04/a ustralias-embrace-of-independent-political-candidates-shows-theres-no-such-thing-as-a-safe-seat # Auspol,Evening,Saturday,0.08333333333333333,positive,Sydney,"-33.868820,151.209296",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/114287621354227544
114287587818517123,2025-04-05T21:56:32+00:00,If only there was an app to replace all press conferences with politicians in election mode with cat videos. # auspol # election2025,Evening,Saturday,0.0,neutral,Canberra,"-35.280937,149.130009",joannejacobs@aus.social,1,0,https://aus.social/@joannejacobs/114287587675104738
114287518738536698,2025-04-05T21:38:59+00:00,"The days the clock changes always mess me about for a day or two, not ideal Not being a morning person I'm a big fan of daylight savings though  despite the hassles it causes I propose a compromise solution that could be a win win for most I suggest we abolish the timezone in the Eastern States and all move to the Central Australian timezone Daylight savings could be abolished, on the Eastern States we would get 30 mins all year round. South Australia would miss out but have the advantage of being in the same timezone as the Eastern States Western Australia would need to figure out what to do but maybe they could come back 30 mins as well so it was just an hour gap all year round You know it makes sense # auspol # DaylightSavings",Evening,Saturday,0.11730769230769232,positive,Perth,"-31.950527,115.860458",HardBeingGreen@theblower.au,5,0,https://theblower.au/@HardBeingGreen/114287518640426037
114287517628304293,2025-04-05T21:38:43.870000+00:00,"A point lost on many Aussies is that when our Govt gives away natural resources to transnational companies, they’re stealing in cahoots from us & generations to come to enrich already wealthy & powerful people, most of whom are foreigners.

Who are the welfare queens? #auspol #ausvotes2025 #UBI RE: https://bsky.app/profile/did:plc:4jsmmb52upoklcgpeqxh4kbo/post/3llyq4nrkzs2a",Evening,Saturday,0.21111111111111114,positive,Perth,"-31.950527,115.860458",natecochrane.bsky.social@bsky.brid.gy,1,0,https://bsky.brid.gy/r/https://bsky.app/profile/did:plc:dbyqi3ye3r3x3r7igwmdvwma/post/3lm3vdw53dk2g
114287450524769966,2025-04-05T21:21:40+00:00,"What the actual fuck? If Dutton doesn't deserve ""credit"" for the hateful marriage equality plebiscite, he deserves BLAME. They could have just legalised marriage equality, after JOHN HOWARD OUTLAWED IT. Yes, give Dutton every ounce of blame for creating a hateful plebiscite, campaigning against marriage equality, and attacking trans people daily. The Guardian need to pull their head in, and stop publishing this utter bullshit: https://www. theguardian.com/australia-news /ng-interactive/2025/apr/06/australian-election-2025-peter-dutton-electability-voter-support # auspol # ausvotes",Evening,Saturday,0.0,neutral,Melbourne,"-37.813629,144.963058",sortius@mastodon.social,1,1,https://mastodon.social/@sortius/114287450546463874
114287409808275888,2025-04-05T21:11:17+00:00,"Australia and New Zealand cannot just do ""business as usual"". We need a complete re-think on our trade/economic futures and defence arrangements. The era of American hegemony is at its end. Realignment with Canada/Japan/EU is imperative. # auspol # NZPol",Evening,Saturday,-0.0022727272727272735,negative,Gold Coast,"-28.016667,153.400000",NZedAUS@mastodon.nz,12,0,https://mastodon.nz/@NZedAUS/114287409746538081
114287409004037104,2025-04-05T21:11:06.498000+00:00,"Elizabeth Watson-Brown (Rep, Ryan, Australian Greens) is 22.81% Barnaby Joyce. {293} ( https:// politicalgadgets.com/HowPolsVo te/voteslikejoycep/ ) # auspol # votes_like",Evening,Saturday,0.0,neutral,Canberra,"-35.280937,149.130009",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/114287409004037104
114287397421517452,2025-04-05T21:08:09+00:00,"Dutton is finally being tested this election, and he's not passing # AusPol https://www. thenewdaily.com.au/news/politi cs/australian-politics/federal-election-2025/2025/04/05/peter-dutton-election-test",Evening,Saturday,0.0,neutral,Melbourne,"-37.813629,144.963058",feather1952@aus.social,9,1,https://aus.social/@feather1952/114287397383202698
114287378039621625,2025-04-05T21:03:12+00:00,@ feather1952 Definitely a bonus for those it works out for although I hope there are lots of alternatives to Tesla # auspol,Evening,Saturday,0.0,neutral,Melbourne,"-37.813629,144.963058",HardBeingGreen@theblower.au,0,1,https://theblower.au/@HardBeingGreen/114287377927312841
114287306870032939,2025-04-05T20:45:07+00:00,"""Huge win:"" Federal Labor unveils $2.3bn plan to slash home battery costs by 30 pct | RenewEconomy Awesome idea for those that can # AusPol https:// reneweconomy.com.au/huge-win-f ederal-labor-unveils-2-3bn-plan-to-cut-home-battery-costs-by-30-pct/",Evening,Saturday,0.30000000000000004,positive,Brisbane,"-27.469770,153.025131",feather1952@aus.social,4,1,https://aus.social/@feather1952/114287306830991885
114286756730646360,2025-04-05T18:25:12+00:00,"Closed for business: The oddities of Trump’s tariffs https:// independentaustralia.net/polit ics/politics-display/closed-for-business-the-oddities-of-trumps-tariffs,19597?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Evening,Saturday,0.0,neutral,Brisbane,"-27.469770,153.025131",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/114286756650443728
114286347346888400,2025-04-05T16:41:06+00:00,"Closed for business: The oddities of Trump’s tariffs https:// independentaustralia.net/polit ics/politics-display/closed-for-business-the-oddities-of-trumps-tariffs,19597?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Afternoon,Saturday,0.0,neutral,Sydney,"-33.868820,151.209296",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/114286347314072749
114285653819616517,2025-04-05T13:44:44+00:00,# TheConversation # auspol Election Diary: Albanese promises 30% discount on household batteries in latest energy bill help Read more… https:// theconversation.com/election-d iary-albanese-promises-30-discount-on-household-batteries-in-latest-energy-bill-help-253736,Afternoon,Saturday,0.125,positive,Gold Coast,"-28.016667,153.400000",Alpha1Nine@aus.social,1,0,https://aus.social/@Alpha1Nine/114285653787766288
114285623378757047,2025-04-05T13:36:59+00:00,"Bigger than Texas: the true size of Australia’s devastating floods ""In outback Queensland, an area four times the size of the UK has been inundated with torrential rain, leaving many cut off or forced to abandon homes"" https://www. theguardian.com/australia-news /2025/apr/05/bigger-than-texas-the-true-size-of-australias-devastating-floods # Environment # AusPol # News # Floods # NaturalDisasters",Afternoon,Saturday,-0.045000000000000005,negative,Hobart,"-42.882137,147.327195",CanvasesByPeter@mastodon.social,1,0,https://mastodon.social/@CanvasesByPeter/114285623335255188
114285331206304564,2025-04-05T12:22:41+00:00,"# TheConversation # auspol Election Diary: Albanese promises 30% discount on solar batteries, in latest energy bill help Read more… https:// theconversation.com/election-d iary-albanese-promises-30-discount-on-solar-batteries-in-latest-energy-bill-help-253736",Afternoon,Saturday,0.125,positive,Canberra,"-35.280937,149.130009",Alpha1Nine@aus.social,0,0,https://aus.social/@Alpha1Nine/114285331177978620
114285305622554297,2025-04-05T12:16:10+00:00,Newspapers are dying. News diversity died years ago. https:// australiainstitute.org.au/post /newspapers-are-dying-news-diversity-died-years-ago/?utm_source=rss&utm_medium=rss&utm_campaign=newspapers-are-dying-news-diversity-died-years-ago # Auspol,Afternoon,Saturday,0.0,neutral,Canberra,"-35.280937,149.130009",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/114285305575468501
114285231712668408,2025-04-05T11:57:22+00:00,Dutton accused of removing pride symbols at Headspace visit # auspol https:// qnews.com.au/dutton-accused-of -removing-pride-symbols-at-headspace-visit/,Morning,Saturday,0.0,neutral,Adelaide,"-34.928497,138.600739",dbdean@aus.social,3,0,https://aus.social/@dbdean/114285231613743055
114285183847208337,2025-04-05T11:45:09+00:00,"Dutton's guide to the cost of looking good https:// independentaustralia.net/artic le-display/duttons-guide-to-the-cost-of-looking-good,19598?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Morning,Saturday,0.2333333333333333,positive,Darwin,"-12.463440,130.845642",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/114285183626172071
114285104247606824,2025-04-05T11:24:49+00:00,"Parramatta is set to get a revitalised arts complex, with the plan now open for public consultation. From ArchitectureAU: ""The $188 million proposal for the redevelopment of Parramatta’s Riverside Theatres is currently on exhibition on the NSW government’s state significant applications portal, with the public invited to have their say on the designs. ""The revitalised building will feature a collection of performance spaces, including a new 1,500-seat Broadway-style Lyric Theatre replacing the building’s existing Lennox and Raffertys Theatres, a refurbished 760-seat Playhouse Theatre, a 341-seat Black Box Drama Theatre and a 116-seat Studio Cinema. A new bar and cafe is also situated on the river side of the proposed building."" https:// architectureau.com/articles/de sign-for-parramatta-riverside-theatres-on-exhibition/ The current building opened in 1988, and it's certainly showing its age. Current venues in the complex include the 761-seat Riverside Theatre, the 213-seat Lennox Theatre, and the 88-seat Rafferty's Theatre. So definitely a well-needed upgrade. You can have your say on the project on the NSW Planning Portal here: https://www. planningportal.nsw.gov.au/majo r-projects/projects/parramatta-riverside-theatres-redevelopment # art # arts # parramatta # architecture # UrbanPlanning # urbanism # auspol # theatre # theater # nswpol # australia",Morning,Saturday,0.012790604457271124,positive,Perth,"-31.950527,115.860458",ajsadauskas@vivaldi.net,2,0,https://social.vivaldi.net/@ajsadauskas/114285103624177096
114285022490482859,2025-04-05T11:04:10+00:00,How Xi woos world business leaders as Trump intensifies trade war https:// johnmenadue.com/post/2025/04/h ow-xi-woos-world-business-leaders-as-trump-intensifies-trade-war # Auspol,Morning,Saturday,0.0,neutral,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/114285022443935339
114284702279004059,2025-04-05T09:42:45.432000+00:00,"Moorooka 💚

Loud and proud for a better world 🌎

You can support us by signing up to volunteer on election day, hosting a yard sign or donating to our campaign if you can. All through the link in my bio 🤎 #remah4moreton #auspol #vote1greens #Moorooka #peoplepower",Morning,Saturday,0.175,positive,Adelaide,"-34.928497,138.600739",remahformoreton.bsky.social@bsky.brid.gy,2,0,https://bsky.brid.gy/r/https://bsky.app/profile/did:plc:kii6ihwpa7aplbgsrwgnjnnu/post/3lm2ndnsh3227
114284565267685549,2025-04-05T09:07:53+00:00,"Jane Hume said that it would be an ""expectation"" that ""all members of the APS work from the office five days a week"". Farking hell, seriously? I work from the office 4-5 days a week (by choice, I like the separation) and I think that a 5 day RTOA mandate is just incredibly dumb. Let the people work from home. If office attendance is low use mostly carrots and incentives to get people in. A more cynical take is that this is a way to get APS resignations and reduce the headcount. https://www. abc.net.au/news/2025-04-05/dut ton-walks-back-public-service-wfh-plan/105141758 # wfh # auspol",Morning,Saturday,-0.034259259259259246,negative,Perth,"-31.950527,115.860458",andrew@bne.social,1,0,https://bne.social/@andrew/114284565230317909
114284478761388653,2025-04-05T08:45:53+00:00,"https://www. thesaturdaypaper.com.au/commen t/topic/2025/04/05/coalition-climate-vandals I've long liked Tim, albeit sometimes his incurable optimism irritates me. In his article he rightfully excoriates the Liebs & Nuts, but IMO he is far too lenient on Lab, whose current term has deeply disappointed & frustrated those of us who want climate, environment, & biodiversity prioritised. # AusPol # Greens # VoteGreens # ProgIndies # WeAreTotallyFscked # WeAreSelfishCruelBastards # Misanthropy # FsckOffDutton ! # ShitParty1 # ShitParty2 # ComeOnTanya ! # WhyIsLabor # NatsAreNuts # NoNukes # racism # FuckRacists # OzElection2025 # ClimateCrisis # NonLinear # TippingPoints # PositiveFeedbackLoops # FossilFools # RenewableEnergy # ChangeTheSystem # StateCapture # RightToProtest # Biodiversity # WeAreTotallyFscked # Misanthropy # Karma # NativeForests # StopLoggingNativeForests # FsckCapitalism # CognitiveDissonance",Morning,Saturday,-0.018604651162790697,negative,Adelaide,"-34.928497,138.600739",MsDropbear42@infosec.space,3,1,https://infosec.space/@MsDropbear42/114284478680964497
114284375803513258,2025-04-05T08:19:42+00:00,Yet another of the dozens of reasons Potato & the Liebs are repulsive & should be unelectable. https://www. thesaturdaypaper.com.au/news/m edia/2025/04/05/protecting-the-abc-dutton # ABC # AusPol # Greens # VoteGreens # ProgIndies # WeAreTotallyFscked # WeAreSelfishCruelBastards # Misanthropy # FsckOffDutton ! # ShitParty1 # ShitParty2 # ComeOnTanya ! # WhyIsLabor # NatsAreNuts # NoNukes # racism # FuckRacists # OzElection2025,Morning,Saturday,0.0,neutral,Adelaide,"-34.928497,138.600739",MsDropbear42@infosec.space,3,1,https://infosec.space/@MsDropbear42/114284375710246868
114284341879966801,2025-04-05T08:11:05.897000+00:00,"Total spent on Google and Facebook political ads since the election was called: 2,880,851 ( https:// politicalgadgets.com/ ) # auspol",Morning,Saturday,-0.03333333333333333,negative,Brisbane,"-27.469770,153.025131",politicalgadgets,3,1,https://mastodon.au/@politicalgadgets/114284341879966801
114284291828132762,2025-04-05T07:58:17+00:00,"University of NSW researchers have created a short survey to study how Australians perceive walkability. To participate, you must be over 18 and currently residing in Australia: https:// unsw.au1.qualtrics.com/jfe/for m/SV_03zpvzPGaq2kJwO # auspol # Urbanism",Morning,Saturday,0.0,neutral,Canberra,"-35.280937,149.130009",ajsadauskas@vivaldi.net,15,0,https://social.vivaldi.net/@ajsadauskas/114284291544952964
114284248857329913,2025-04-05T07:47:25+00:00,At least he didn’t crash-tackle a child whilst playing soccer. I suppose that’s something. 🤷🏻‍♂️ # auspol https:// mastodon.social/@kaffando/1142 83570738834571,Morning,Saturday,-0.09999999999999999,negative,Canberra,"-35.280937,149.130009",davej@dice.camp,3,0,https://dice.camp/@davej/114284248796200882
114284238343399292,2025-04-05T07:44:45+00:00,@ feather1952 amazed he can't see what is going on and that it's not doing what is needed to be done. The whole thing is an abject failure and it will only get worse! # UsPol # AusPol,Morning,Saturday,-0.0880952380952381,negative,Gold Coast,"-28.016667,153.400000",skyfire747@aus.social,0,0,https://aus.social/@skyfire747/114284238312751113
114284234600156246,2025-04-05T07:43:45+00:00,"Dutton is ""Looking Very Prime Ministerial"" inside his ego-driven imagination. Meanwhile, in the real world, everyone saw him attend a stage-managed press event and botch it so badly that he gave a camera operator a bleeding head wound. # AusPol # PeterDutton # AusVotes2025",Morning,Saturday,-0.04999999999999997,negative,Brisbane,"-27.469770,153.025131",BinChicken@rants.au,3,0,https://rants.au/@BinChicken/114284234387538906
114284177261498772,2025-04-05T07:29:11+00:00,Working in Yass to make an effective change for the electorate of # Riverina visit jennyrolfe.com.au # auspol # VoteforCommunityIndependents,Morning,Saturday,0.15,positive,Brisbane,"-27.469770,153.025131",Wyvernsridge@aus.social,3,0,https://aus.social/@Wyvernsridge/114284177103909568
114284164531946829,2025-04-05T07:25:59+00:00,Why is this is this deception still allowed by the AEC? It serves no real purpose to hoover up votes for direct delivery to the AEC via the LNP MP's office. A waste of taxpayers' money. # ausvotes # auspol,Morning,Saturday,-0.04,negative,Sydney,"-33.868820,151.209296",adavid@aus.social,5,0,https://aus.social/@adavid/114284164507141903
114284150489863812,2025-04-05T07:22:13.504000+00:00,"Another brilliant video by @mattbevan.bsky.social , this time exploring the history of the Coors family, the Heritage Foundation, Reagan, Project 2025, and the connections (and parallels) with Elon Musk: www.youtube.com/watch?v=A7pv... #auspol #uspol #news #politics #Coors #HeritageFoundation #Tesla Has Elon Musk ruined Tesla? | ...",Morning,Saturday,0.08181818181818182,positive,Sydney,"-33.868820,151.209296",ajsadauskas.bsky.social@bsky.brid.gy,3,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:n2okvbdq33c32ekbv6hfzdg2/post/3lm2fiei4mk2w
114284141093401910,2025-04-05T07:20:01+00:00,Trump's absurd trade policies will impoverish Americans and harm the world | Pearls and Irritations # AusPol # USPol https:// johnmenadue.com/post/2025/04/t rumps-absurd-trade-policies-will-impoverish-americans-harm-the-world/,Morning,Saturday,-0.125,negative,Canberra,"-35.280937,149.130009",feather1952@aus.social,4,0,https://aus.social/@feather1952/114284141047289293
114284098203983631,2025-04-05T07:09:06+00:00,Trump’s absurd trade policies will impoverish Americans and harm the world https:// johnmenadue.com/post/2025/04/t rumps-absurd-trade-policies-will-impoverish-americans-harm-the-world # Auspol,Morning,Saturday,-0.16666666666666666,negative,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/114284098144078907
