id,created_at,content,post_time_of_day,post_day_of_week,sentiment_score,emotion_label,location,geolocation,account,reblogs_count,favourites_count,url
113777337829995148,2025-01-05T19:13:16+00:00,A history of humiliation https:// johnmenadue.com/a-history-of-h umiliation/ # Auspol,Evening,Sunday,0.0,neutral,Darwin,"-12.463440,130.845642",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113777337758723296
113776995188469738,2025-01-05T17:46:09.627000+00:00,Spate of Tesla right wing mirrors being vandalised because of Elon Musk’s right wing views? Did I hear that right? #auspol #nzpol #uspol,Afternoon,Sunday,0.14285714285714285,positive,Gold Coast,"-28.016667,153.400000",mlbkiwi.bsky.social@bsky.brid.gy,0,0,https://bsky.brid.gy/r/https://bsky.app/profile/did:plc:r4ovccngnlj6wpxcgm6gfw4z/post/3lez6f6tzs22w
113775968066989756,2025-01-05T13:23:11.271000+00:00,"""A problem that stems from the fact that about 70% of all antibiotics are given to livestock, creating a pool of animals in which resistance can evolve.""

Thanks factory farm megacorps! 

Thanks Colesworths (and overseas equivalents)!

Thanks neoliberals for the deregulation that allowed it! #auspol RE: https://bsky.app/profile/did:plc:lia4ywzl2c2kt4dn3kzbywog/post/3leyp2ekdje2f",Afternoon,Sunday,0.15,positive,Adelaide,"-34.928497,138.600739",ajsadauskas.bsky.social@bsky.brid.gy,0,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:n2okvbdq33c32ekbv6hfzdg2/post/3leypoxgp422o
113775886405986972,2025-01-05T13:04:09+00:00,ABC editorial bias for ‘revolution’ in Syria and its implications https:// johnmenadue.com/abc-editorial- bias-for-revolution-in-syria-and-its-implications/ # Auspol,Afternoon,Sunday,0.0,neutral,Sydney,"-33.868820,151.209296",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113775886283992921
113775577628584603,2025-01-05T11:44:50.731000+00:00,"Remember during the pandemic, when we found out some jobs are so essential to the functioning of our economy that our society completely stops if they don't do their jobs?

Well, turns out those ""essential workers"" aren't paid enough to buy a house in the cities that depend on them. #auspol 👇👇👇 RE: https://bsky.app/profile/did:plc:v3qidkwdgquq42eikzvtevlp/post/3ley6mq7dns2v",Morning,Sunday,0.016666666666666666,positive,Brisbane,"-27.469770,153.025131",ajsadauskas.bsky.social@bsky.brid.gy,0,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:n2okvbdq33c32ekbv6hfzdg2/post/3leyk74aiz22o
113775432775813633,2025-01-05T11:08:42+00:00,"@ ajsadauskas@pixelfed.social Additional photos from this set at Pixelfed: https:// pixelfed.social/p/ajsadauskas/ 781475845306531165 They include a plaque, paid for by the ABC, commemorating former National Party Minister Tim Fischer. # Auspol",Morning,Sunday,0.0,neutral,Brisbane,"-27.469770,153.025131",ajsadauskas@vivaldi.net,1,0,https://social.vivaldi.net/@ajsadauskas/113775432337654621
113775159833887894,2025-01-05T09:59:24+00:00,@ lcallinan I bet all the money in Australia that the extension will go through without a hitch. Please tell me in advance where i can pickup my winnings. # auspol,Morning,Sunday,0.0,neutral,Sydney,"-33.868820,151.209296",Bot4Sale@fairdinkum.one,0,0,https://fairdinkum.one/@Bot4Sale/113775159810644854
113774637026981621,2025-01-05T07:46:27.488000+00:00,"#NeverForget He boycotted the apology to Stolen Generations. He does not deserve to be PM of AUS!! 
H/t @cathywilcox.bsky.social #auspol #AusVotes25 #Election25",Morning,Sunday,0.0,neutral,Perth,"-31.950527,115.860458",sdhamiltonvic.bsky.social@bsky.brid.gy,1,1,https://bsky.brid.gy/r/https://bsky.app/profile/did:plc:aurmfdyj2bvqklrsapt4pk7q/post/3ley4utmc6l2w
113774595746695827,2025-01-05T07:35:55+00:00,@ fixatedpersonsunit The more the merrier # auspol # 25in25,Morning,Sunday,0.125,positive,Melbourne,"-37.813629,144.963058",HardBeingGreen@theblower.au,0,0,https://theblower.au/@HardBeingGreen/113774595640094052
113774559354713738,2025-01-05T07:26:39+00:00,"@ luciedigitalni great to see, it will save lives # auspol",Morning,Sunday,0.26666666666666666,positive,Melbourne,"-37.813629,144.963058",HardBeingGreen@theblower.au,0,0,https://theblower.au/@HardBeingGreen/113774559181305666
113774186021491599,2025-01-05T05:51:45.270000+00:00,"""Environment Minister, Tanya Plibersek, has until Feb 28 to decide whether to approve the 50 year extension to the biggest fossil fuel project in Australia {North West Shelf}. The stakes are high . Woodside's reckless proposal  will make Australia and the world hotter."" Ebony Bennett, Canberra Times, 211224. # auspol # climate # climatechange # climatecrisis",Night,Sunday,0.16,positive,Gold Coast,"-28.016667,153.400000",lcallinan,4,3,https://mastodon.au/@lcallinan/113774186021491599
113774182951034506,2025-01-05T05:50:57+00:00,More people with disability appointed to the NDIA Board and NDIS Independent Advisory Council | Department of Social Services Ministers https:// ministers.dss.gov.au/media-rel eases/17286 # Disability # NDIS # AusPol,Night,Sunday,0.005555555555555556,positive,Gold Coast,"-28.016667,153.400000",dalereardon@indieweb.social,1,0,https://indieweb.social/@dalereardon/113774182918967208
113774164085320457,2025-01-05T05:46:10+00:00,"real estate journalism is a sub-branch of the fictional genre called ""magic realism"". The only reliable source of information on housing prices comes from the bureau of statistics: https://www. abs.gov.au/statistics/economy/ price-indexes-and-inflation/total-value-dwellings/latest-release # auspol # housing",Night,Sunday,0.08333333333333333,positive,Gold Coast,"-28.016667,153.400000",andyjennings@aus.social,2,0,https://aus.social/@andyjennings/113774164051010362
113774131667900093,2025-01-05T05:37:52+00:00,We went out earlier today trying to catch a breeze & cool down. As we turned into the main road we were behind a guy on a # motorcycle wearing this top. My better half started to say ” # police ” but I had a laugh & told her to look closer. # auspol # polite,Night,Sunday,0.06818181818181818,positive,Hobart,"-42.882137,147.327195",John@fairdinkum.one,1,0,https://fairdinkum.one/@John/113774131472758490
113774105458236790,2025-01-05T05:31:15+00:00,"Will the Cocos Islands become like Diego Garcia, highjacked by the US? https:// johnmenadue.com/will-the-cocos -islands-become-like-diego-garcia-highjacked-by-the-us-2/ # Auspol",Night,Sunday,0.0,neutral,Sydney,"-33.868820,151.209296",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113774105414681232
113774082046330841,2025-01-05T05:25:17+00:00,Israel ‘blamed’ as Australia cancels ice hockey World Championships https:// michaelwest.com.au/israel-blam ed-as-australia-cancels-ice-hockey-world-championships/ # Auspol,Night,Sunday,0.0,neutral,Gold Coast,"-28.016667,153.400000",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113774081945092385
113773881476228254,2025-01-05T04:34:17+00:00,"Noam Chomsky, the voice silenced, the legacy unending https:// johnmenadue.com/noam-chomsky-t he-voice-silenced-the-legacy-unending/ # Auspol",Night,Sunday,0.0,neutral,Perth,"-31.950527,115.860458",IndyMediaAus@mastodon.social,5,0,https://mastodon.social/@IndyMediaAus/113773881392994156
113773790151258176,2025-01-05T04:11:04.765000+00:00,"Political advertising on Facebook in the last 24 hours: $43,591 ( https:// politicalgadgets.com/ ) # auspol",Night,Sunday,0.0,neutral,Darwin,"-12.463440,130.845642",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/113773790151258176
113773764187036163,2025-01-05T04:04:26+00:00,@ abcfeeds # auspol Prohibition doesn't work. You'd think we'd have learnt that by now.🤷‍♀️ 🙄,Night,Sunday,0.0,neutral,Melbourne,"-37.813629,144.963058",jillL@theblower.au,0,0,https://theblower.au/@jillL/113773764024778073
113773662563569262,2025-01-05T03:38:37+00:00,"Crickets over, can stop watching 7. They just smacked me with a news promo about the EYE POPPING COST of Welcome to Country ceremonies. Fuck off 7 # auspol",Night,Sunday,0.13333333333333333,positive,Darwin,"-12.463440,130.845642",Gracchus@aus.social,3,2,https://aus.social/@Gracchus/113773662534988808
113773633775069462,2025-01-05T03:31:17+00:00,When will the Trump Musk bromance end? https:// johnmenadue.com/when-will-the- trump-musk-bromance-end/ # Auspol,Night,Sunday,0.0,neutral,Hobart,"-42.882137,147.327195",IndyMediaAus@mastodon.social,1,0,https://mastodon.social/@IndyMediaAus/113773633685406274
113773554214883980,2025-01-05T03:11:04.655000+00:00,"Political advertising in Google in the last 24 hours: $4,500 ( https:// politicalgadgets.com/ ) # auspol",Night,Sunday,0.0,neutral,Melbourne,"-37.813629,144.963058",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/113773554214883980
113773552601630116,2025-01-05T03:10:10.185000+00:00,"It's worth repeating the claims Ian Plimer made back in 2009:

""There is no problem with global warming. It stopped in 1998. The last two years of global cooling have erased nearly 30 years of temperature increase.""

Source: www.spectator.co.uk/article/meet... Whoopsies! #auspol RE: https://bsky.app/profile/did:plc:o22eep2qouoaxeoyz2ixglsz/post/3lexm33t7o22j Meet the man who has exposed t...",Night,Sunday,0.04,positive,Perth,"-31.950527,115.860458",ajsadauskas.bsky.social@bsky.brid.gy,0,0,https://fed.brid.gy/r/https://bsky.app/profile/did:plc:n2okvbdq33c32ekbv6hfzdg2/post/3lexngsb2rs2o
113773445134624950,2025-01-05T02:43:14+00:00,Pretext for war: Interview of a USS LIBERTY survivor https:// johnmenadue.com/pretext-for-wa r-interview-of-a-uss-liberty-survivor/ # Auspol,Night,Sunday,0.0,neutral,Gold Coast,"-28.016667,153.400000",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113773444737106479
113773406392414683,2025-01-05T02:33:27+00:00,The damage reverberates # auspol # australia # lnp # politics # climatechange # fossilfuels # AtlasNetwork,Night,Sunday,0.0,neutral,Perth,"-31.950527,115.860458",ApaulD@aus.social,18,0,https://aus.social/@ApaulD/113773406290241016
113773381746137237,2025-01-05T02:27:08+00:00,@ james @ bignose @ Unixbigot It also has to have royal assent... From queen Gina # auspol,Night,Sunday,0.0,neutral,Melbourne,"-37.813629,144.963058",Bot4Sale@fairdinkum.one,0,0,https://fairdinkum.one/@Bot4Sale/113773381434079847
113773344248502437,2025-01-05T02:17:40+00:00,Overreach and technocratic control in Australian University reform https:// johnmenadue.com/overreach-and- technocratic-control-in-australian-university-reform/ # Auspol,Night,Sunday,0.0,neutral,Adelaide,"-34.928497,138.600739",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113773344212559329
113773318293636399,2025-01-05T02:11:04.791000+00:00,"Susan Mcdonald claimed $296,378 in expenses over the last 4 reported quarters. # auspol ( https:// politicalgadgets.com/ ) # auspol",Night,Sunday,0.0,neutral,Perth,"-31.950527,115.860458",politicalgadgets,0,1,https://mastodon.au/@politicalgadgets/113773318293636399
113773256283492613,2025-01-05T01:55:15+00:00,"If it became a condition on all Australian government tenders over $1 billion, state and federal, that your business does not post on X, and has to have an active BlueSky and Mastodon account. This all includes universities, schools, and hospitals too. # auspol",Night,Sunday,-0.044444444444444446,negative,Adelaide,"-34.928497,138.600739",ajsadauskas@vivaldi.net,5,0,https://social.vivaldi.net/@ajsadauskas/113773256110155151
113773243710514667,2025-01-05T01:52:03+00:00,"Seriously, just imagine if Anthony Albanese announced all departments and agencies (including the ABC, SBS, and AusPost) were to immediately stop using X, and had to create official Mastodon and BlueSky accounts instead. And all Labor government states and territories followed suit. # auspol",Night,Sunday,0.0,neutral,Gold Coast,"-28.016667,153.400000",ajsadauskas@vivaldi.net,9,0,https://social.vivaldi.net/@ajsadauskas/113773243502223052
113773240190541748,2025-01-05T01:51:12+00:00,"EDITOR'S PICK 2024: Australia gets revenge as Bluey conquers the United States https:// independentaustralia.net/busin ess/business-display/editors-pick-2024-australia-gets-revenge-as-bluey-conquers-the-united-states,19298?utm_source=rss&utm_medium=rss&utm_campaign=IA_Feed # Auspol",Night,Sunday,0.0,neutral,Brisbane,"-27.469770,153.025131",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113773240138805337
113773197266142524,2025-01-05T01:40:17+00:00,Best of 2024: What makes Chinese students so successful by international standards? https:// johnmenadue.com/best-of-2024-w hat-makes-chinese-students-so-successful-by-international-standards/ # Auspol,Night,Sunday,0.15,positive,Hobart,"-42.882137,147.327195",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113773197213332271
113773082360264583,2025-01-05T01:11:04.726000+00:00,Mike Freelander is 34.07% Dutton ( https:// politicalgadgets.com/ ) # auspol # votes_like,Night,Sunday,0.0,neutral,Adelaide,"-34.928497,138.600739",politicalgadgets,0,0,https://mastodon.au/@politicalgadgets/113773082360264583
113773068325807742,2025-01-05T01:07:30+00:00,"If only there were clearer labelling and warnings, … or a calculator. https://www. theguardian.com/australia-news /2025/jan/05/simon-never-linked-the-pain-in-his-hands-and-feet-to-multivitamins-but-a-pathology-test-did # AusPol",Night,Sunday,0.0,neutral,Adelaide,"-34.928497,138.600739",ki_sekiya@aus.social,1,0,https://aus.social/@ki_sekiya/113773068299537570
113773023873702853,2025-01-05T00:56:10+00:00,"In the USA, the # FTC under administration of # LinaKhan has made that fuckery illegal: “The # FederalTradeCommission today announced a final “click-to-cancel” rule that will require sellers to make it as easy for consumers to cancel their enrollment as it was to sign up. “Too often, businesses make people jump through endless hoops just to cancel a subscription,” said Commission Chair Lina M. Khan. “The FTC’s rule will end these tricks and traps. Nobody should be stuck paying for a service they no longer want.”” https://www. ftc.gov/news-events/news/press -releases/2024/10/federal-trade-commission-announces-final-click-cancel-rule-making-it-easier-consumers-end-recurring Now @ Unixbigot we need a law like that in # Australia . # AusPol # DarkPattern # OneClickUnsubscribe",Night,Sunday,0.025694444444444447,positive,Melbourne,"-37.813629,144.963058",bignose@theblower.au,7,0,https://theblower.au/@bignose/113773023757662714
113773000344533795,2025-01-05T00:50:09+00:00,"Atmakusumah, doyen of press freedom in Indonesia, passes away https:// johnmenadue.com/atmakusumah-do yen-of-press-freedom-in-indonesia-passes-away/ # Auspol",Night,Sunday,0.0,neutral,Gold Coast,"-28.016667,153.400000",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113773000094699043
113772899249422557,2025-01-05T00:24:28+00:00,@ jillL what a sad story and complicated situation. Surely they should let her nephew look after her and see how it goes Sounds like the rule change is needed # auspol,Night,Sunday,-0.1,negative,Gold Coast,"-28.016667,153.400000",HardBeingGreen@theblower.au,0,0,https://theblower.au/@HardBeingGreen/113772899108834165
113772882716245969,2025-01-05T00:20:17+00:00,"I we will work for this in # australia # auspol First step - minority government Vermont is introducing a Climate Fund. https://www. nytimes.com/2024/05/31/climate /vermont-law-fossil-fuel-climate-damage.html http:// climatechange.vermont.gov/clim ate-superfund Montana has State Constitutional protections on the right to a clean environment. https://www. nytimes.com/2024/12/18/climate /held-montana-youth-climate-lawsuit.html New York, & other states are moving to press charges of reckless endangerment against oil companies and their executives. https://www. citizen.org/article/charging-b ig-oil-with-reckless-endangerment/ https://www. citizen.org/news/new-report-bi g-oil-fossil-fuel-ceos-could-face-prosecution-for-reckless-endangerment/ “The 50-page report details admissible evidence, possible charges, and legal issues pertaining to a prosecution against Big Oil firms and CEOs under New York’s reckless endangerment statute for their role in causing climate-related extreme weather events.” Including # politicians and # government officials in National, State and Regional Governments that permit & approve ongoing development and extraction of fossil fuel resources. Governments are the primary suppliers at the beginning of the supply chain.",Night,Sunday,0.06326358826358827,positive,Perth,"-31.950527,115.860458",ApaulD@aus.social,1,0,https://aus.social/@ApaulD/113772882688676501
113772870851026134,2025-01-05T00:17:16+00:00,"Israel is killing civilians in Gaza on purpose, and it’s not even debatable https:// johnmenadue.com/israel-is-kill ing-civilians-in-gaza-on-purpose-and-its-not-even-debatable/ # Auspol",Night,Sunday,0.0,neutral,Brisbane,"-27.469770,153.025131",IndyMediaAus@mastodon.social,4,0,https://mastodon.social/@IndyMediaAus/113772870815669172
113776181549483062,2025-01-05T14:18:47+00:00,"Henry Ford wasn't a fan of unions, but to undermine them, and to stay ahead of competition, on this day in 1914, he adopted the 8-hour work day. ""On 5 January 1914 the Ford Motor Company took the radical step of doubling pay to $5 a day [...] and cutting shifts from nine hours to eight [...]"" https:// en.wikipedia.org/wiki/Eight-ho ur_day_movement # labor # LaborHistory # WorkersRights # EightHourWorkDay",Afternoon,Sunday,-0.09999999999999999,negative,Darwin,"-12.463440,130.845642",stefan@stefanbohacek.online,8,0,https://stefanbohacek.online/@stefan/113776179758181331
113774432117406959,2025-01-05T06:54:15+00:00,"Here is the source, from the local media in Argentina: https:// 11noticias.com/noticias/Politi ca/Nueva-reforma-laboral-de-Milei--Posibilidad-de-jornada-de-12-horas-sin-extras-y-la-vuelta-de-los-tickets-como-parte-del-sueldo_38738.html # labor # labour # employment # politics # Argentina # law",Morning,Sunday,0.0,neutral,Hobart,"-42.882137,147.327195",calmeilles@mstdn.social,27,0,https://mstdn.social/@calmeilles/113774431819405119
113773789219518402,2025-01-05T04:10:48+00:00,"Steelworkers Union Applauds as # biden @ potus Blocks Sale of US Steel to Japanese Giant ""We're grateful for President Biden's willingness to take bold action to maintain a strong domestic steel industry and for his lifelong commitment to American workers"" # unions # union # labor # workers # unionstrong # work # working # workingclass # economy # JoeBiden # BidenAdministration https://www. commondreams.org/news/biden-bl ocks-nippon-steel-us-steel",Night,Sunday,0.03650793650793651,positive,Gold Coast,"-28.016667,153.400000",digyoursoul@universeodon.com,1,0,https://universeodon.com/@digyoursoul/113773789093828342
113775478062621337,2025-01-05T11:20:20.699000+00:00,"sounds like a win-win. Better for both sides than being dependent on the likes of the US (bipolar), Russia (berserk), or China (conniving) archive.is/g8Ti1 #EU #Canada #Liberal #Democracy Why Canada should join the EU",Morning,Sunday,0.07142857142857142,positive,Darwin,"-12.463440,130.845642",elikpwilliam.com@bsky.brid.gy,0,0,https://bsky.brid.gy/r/https://bsky.app/profile/did:plc:ayed34jr4mvtgrt3z5aj65n5/post/3leyitccnvs26
113834991401938646,2025-01-15T23:35:20+00:00,Seven truths on why Taiwan always will be China’s https:// johnmenadue.com/seven-truths-o n-why-taiwan-always-will-be-chinas/ # Auspol,Evening,Wednesday,0.0,neutral,Darwin,"-12.463440,130.845642",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113834991345369288
113834963205905062,2025-01-15T23:28:10+00:00,The great mental health experiment … and why it went so wrong https:// johnmenadue.com/the-great-ment al-health-experiment-and-why-it-went-so-wrong/ # Auspol,Evening,Wednesday,0.040000000000000015,positive,Gold Coast,"-28.016667,153.400000",IndyMediaAus@mastodon.social,0,0,https://mastodon.social/@IndyMediaAus/113834963161568879
113834949091490663,2025-01-15T23:24:34+00:00,"Adam back from holidays, a good interview on RN Breakfast this morning Very calm and controlled, came across well I thought Sounds like he is ready to go in terms of the election, whenever that is # auspol https://www. abc.net.au/listen/programs/rad ionational-breakfast/adam-bandt-federal-election/104822534",Evening,Wednesday,0.19999999999999998,positive,Darwin,"-12.463440,130.845642",HardBeingGreen@theblower.au,0,1,https://theblower.au/@HardBeingGreen/113834948977916029
113834946536508007,2025-01-15T23:23:56+00:00,A source close to the Carlton premiership player confirmed Koutoufides was approached to run as an independent. Was this the handy work of AFP? My My this is going to get grubby. # auspol,Evening,Wednesday,0.3333333333333333,positive,Darwin,"-12.463440,130.845642",transborg@aus.social,0,0,https://aus.social/@transborg/113834946514657610
